0.001,-0.026385557817003844
0.002,1.774594286949939
0.003,0.39461330265554007
0.004,-0.3460694615924893
0.005,0.3273195416723239
0.006,-0.9266767368982383
0.007,-1.5379056395703865
0.008,0.8920086729587414
0.009,1.639185389975848
0.01,-0.14076229038571045
0.011,-0.20093128939404503
0.012,0.13330432915437898
0.013,-1.3861130079253514
0.014,-0.9468074905258896
0.015,1.5293325366066646
0.016,1.1801877362782949
0.017,-0.49141563421506973
0.018,-0.010917934127328808
0.019,-0.241590941806748
0.02,-1.5795918037722068
0.021,-0.12921035391519317
0.022,1.8616763219549175
0.023,0.5572519466834386
0.024,-0.6250828301216002
0.025,0.12895490949910346
0.026,-0.687180039749416
0.027,-1.450247747236246
0.028,0.7453986844955587
0.029,1.8126216075367516
0.03,-0.08529029205947292
0.031,-0.5446218919097013
0.032,0.09522114364978435
0.033,-1.0974843891812804
0.034,-0.9513301529182709
0.035,1.4779906384449755
0.036,1.414696937788223
0.037,-0.6148187131218725
0.038,-0.3538478069158899
0.039,-0.10294023923449983
0.04,-1.3209093866449726
0.041,-0.23429067122367034
0.042,1.9128968237556394
0.043,0.7223760752491252
0.044,-0.8767639982432142
0.045,-0.1530907844983745
0.046,-0.4190743903770926
0.047,-1.2952093651006826
0.048,0.6208369802049483
0.049,1.9427730447454035
0.05,-0.009596262561723143
0.051,-0.878302176254621
0.052,-0.009971335473991138
0.053,-0.7698552027779015
0.054,-0.9388946948428439
0.055,1.3661963418838814
0.056,1.582748700189067
0.057,-0.6748206801949489
0.058,-0.710919927899277
0.059,-0.002916149325565224
0.06,-1.0320985429357388
0.061,-0.32759065947428234
0.062,1.8751723537177316
0.063,0.9092652668212076
0.064,-1.0727008541401042
0.065,-0.4318074997083218
0.066,-0.1781015513091134
0.067,-1.080736291296308
0.068,0.4459764004151277
0.069,1.9920581057792053
0.07,0.11496985557817638
0.071,-1.1980322923979196
0.072,-0.1467270625830457
0.073,-0.4425929658185165
0.074,-0.8627922345639427
0.075,1.2083998947666046
0.076,1.7305888025764966
0.077,-0.6368220054248515
0.078,-1.0356016007376063
0.079,0.016278969835160986
0.08,-0.6976975243783574
0.081,-0.3728115767031157
0.082,1.74873680130259
0.083,1.0600211959676948
0.084,-1.1908283551145205
0.085,-0.7143822968125724
0.086,0.018159229284411712
0.087,-0.8085341126066786
0.088,0.29792598554356436
0.089,1.950432807944426
0.09,0.2411548149269106
0.091,-1.4446886790374713
0.092,-0.32255548833449066
0.093,-0.1347855678930644
0.094,-0.7020934329514557
0.095,1.0140318479582962
0.096,1.76343042685254
0.097,-0.6147152644092121
0.098,-1.3618827594221625
